Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
122,6,12/6/2014,6438,762,1,0,0,0
123,6,12/6/2014,5430,687,1,0,0,0
124,6,12/6/2014,3796,437,1,0,0,0
125,6,12/6/2014,13417,1788,1,0,0,0
126,6,12/6/2014,5383,518,1,0,0,0
128,6,12/6/2014,9709,717,1,0,0,0
130,6,12/6/2014,4551,517,1,0,0,0
131,6,12/6/2014,5176,510,1,0,0,0
133,6,12/6/2014,3995,442,1,0,0,0
134,6,12/6/2014,4308,426,1,0,0,0
135,6,12/6/2014,7434,629,1,0,0,0
138,6,12/6/2014,4059,377,1,0,0,0
140,6,12/6/2014,8095,995,1,0,0,0
141,6,12/6/2014,5940,608,1,0,0,0
142,6,12/6/2014,3785,462,1,0,0,0
143,6,12/6/2014,5724,567,1,0,0,0
146,6,12/6/2014,8790,766,1,0,0,0
147,6,12/6/2014,9527,1086,1,0,0,0
148,6,12/6/2014,8126,768,1,0,0,0
150,6,12/6/2014,8773,838,1,0,0,0
151,6,12/6/2014,6786,684,1,0,0,0
152,6,12/6/2014,3829,476,1,0,0,0
153,6,12/6/2014,4553,482,1,0,0,0
154,6,12/6/2014,10359,850,1,0,0,0
156,6,12/6/2014,4797,502,1,0,0,0
157,6,12/6/2014,9066,989,1,0,0,0
158,6,12/6/2014,10282,642,1,0,0,0
160,6,12/6/2014,5526,539,1,0,0,0
161,6,12/6/2014,8051,881,1,0,0,0
162,6,12/6/2014,8605,651,1,0,0,0
163,6,12/6/2014,6445,704,1,0,0,0
166,6,12/6/2014,7539,1156,1,0,0,0
167,6,12/6/2014,7128,756,1,0,0,0
168,6,12/6/2014,6435,589,1,0,0,0
169,6,12/6/2014,6130,586,1,0,0,0
170,6,12/6/2014,5718,638,1,0,0,0
171,6,12/6/2014,7700,772,1,0,0,0
173,6,12/6/2014,7008,851,1,0,0,0
175,6,12/6/2014,7160,863,1,0,0,0
176,6,12/6/2014,3301,423,1,0,0,0
177,6,12/6/2014,2046,254,1,0,0,0
178,6,12/6/2014,8588,828,1,0,0,0
179,6,12/6/2014,8480,1172,1,0,0,0
180,6,12/6/2014,7643,896,1,0,0,0
182,6,12/6/2014,6763,504,1,0,0,0
184,6,12/6/2014,6025,554,1,0,0,0
185,6,12/6/2014,8020,552,1,0,0,0
187,6,12/6/2014,5531,619,1,0,0,0
188,6,12/6/2014,5486,475,1,0,0,0
189,6,12/6/2014,7322,761,1,0,0,0
193,6,12/6/2014,4718,699,1,0,0,0
194,6,12/6/2014,5028,435,1,0,0,0
195,6,12/6/2014,12342,1440,1,0,0,0
196,6,12/6/2014,4507,606,1,0,0,0
197,6,12/6/2014,7003,861,1,0,0,0
198,6,12/6/2014,1191,148,1,0,0,0
199,6,12/6/2014,8788,682,1,0,0,0
200,6,12/6/2014,7797,891,1,0,0,0
201,6,12/6/2014,5937,481,1,0,0,0
202,6,12/6/2014,8721,654,1,0,0,0
203,6,12/6/2014,8473,1098,1,0,0,0
205,6,12/6/2014,6601,819,1,0,0,0
206,6,12/6/2014,6772,667,1,0,0,0
207,6,12/6/2014,11311,1372,1,0,0,0
208,6,12/6/2014,2977,449,1,0,0,0
209,6,12/6/2014,6305,646,1,0,0,0
210,6,12/6/2014,3230,303,1,0,0,0
211,6,12/6/2014,9843,1097,1,0,0,0
212,6,12/6/2014,4150,376,1,0,0,0
213,6,12/6/2014,8415,662,1,0,0,0
214,6,12/6/2014,10054,824,1,0,0,0
216,6,12/6/2014,6868,855,1,0,0,0
217,6,12/6/2014,4891,668,1,0,0,0
219,6,12/6/2014,2860,323,1,0,0,0
220,6,12/6/2014,4569,544,1,0,0,0
221,6,12/6/2014,6714,626,1,0,0,0
222,6,12/6/2014,3810,399,1,0,0,0
223,6,12/6/2014,6543,655,1,0,0,0
224,6,12/6/2014,7512,542,1,0,0,0
225,6,12/6/2014,4126,410,1,0,0,0
226,6,12/6/2014,6386,601,1,0,0,0
227,6,12/6/2014,5638,518,1,0,0,0
228,6,12/6/2014,8856,665,1,0,0,0
229,6,12/6/2014,8395,707,1,0,0,0
230,6,12/6/2014,8756,1038,1,0,0,0
232,6,12/6/2014,3473,304,1,0,0,0
233,6,12/6/2014,9156,994,1,0,0,0
234,6,12/6/2014,10083,1020,1,0,0,0
235,6,12/6/2014,5500,450,1,0,0,0
236,6,12/6/2014,5386,664,1,0,0,0
237,6,12/6/2014,3931,481,1,0,0,0
238,6,12/6/2014,7174,1037,1,0,0,0
239,6,12/6/2014,6135,512,1,0,0,0
240,6,12/6/2014,4565,436,1,0,0,0
241,6,12/6/2014,7788,808,1,0,0,0
242,6,12/6/2014,3325,336,1,0,0,0
244,6,12/6/2014,5101,574,1,0,0,0
245,6,12/6/2014,8704,982,1,0,0,0
246,6,12/6/2014,7489,918,1,0,0,0
247,6,12/6/2014,9777,780,1,0,0,0
248,6,12/6/2014,11414,1475,1,0,0,0
249,6,12/6/2014,5977,593,1,0,0,0
250,6,12/6/2014,9128,697,1,0,0,0
251,6,12/6/2014,23493,3243,1,0,0,0
252,6,12/6/2014,9188,742,1,0,0,0
253,6,12/6/2014,4836,563,1,0,0,0
254,6,12/6/2014,3967,335,1,0,0,0
255,6,12/6/2014,6691,739,1,0,0,0
256,6,12/6/2014,13120,1744,1,0,0,0
257,6,12/6/2014,3696,362,1,0,0,0
259,6,12/6/2014,9814,1934,1,0,0,0
260,6,12/6/2014,7067,973,1,0,0,0
261,6,12/6/2014,7997,653,1,0,0,0
262,6,12/6/2014,21182,3672,1,0,0,0
264,6,12/6/2014,6331,850,1,0,0,0
265,6,12/6/2014,3527,349,1,0,0,0
266,6,12/6/2014,3804,539,1,0,0,0
267,6,12/6/2014,12704,1574,1,0,0,0
268,6,12/6/2014,4059,493,1,0,0,0
269,6,12/6/2014,9796,1192,1,0,0,0
270,6,12/6/2014,9974,1200,1,0,0,0
271,6,12/6/2014,3831,308,1,0,0,0
272,6,12/6/2014,4430,453,1,0,0,0
273,6,12/6/2014,6908,630,1,0,0,0
274,6,12/6/2014,3475,828,1,0,0,0
276,6,12/6/2014,2780,381,1,0,0,0
278,6,12/6/2014,6341,706,1,0,0,0
280,6,12/6/2014,7422,550,1,0,0,0
281,6,12/6/2014,7086,664,1,0,0,0
282,6,12/6/2014,3287,472,1,0,0,0
285,6,12/6/2014,6560,592,1,0,0,0
286,6,12/6/2014,2560,232,1,0,0,0
289,6,12/6/2014,6627,598,1,0,0,0
290,6,12/6/2014,5017,507,1,0,0,0
291,6,12/6/2014,5553,601,1,0,0,0
292,6,12/6/2014,4082,461,1,0,0,0
293,6,12/6/2014,5960,768,1,0,0,0
294,6,12/6/2014,5158,657,1,0,0,0
295,6,12/6/2014,6925,834,1,0,0,0
296,6,12/6/2014,6042,645,1,0,0,0
297,6,12/6/2014,6399,665,1,0,0,0
299,6,12/6/2014,5547,546,1,0,0,0
300,6,12/6/2014,8554,1058,1,0,0,0
301,6,12/6/2014,5695,652,1,0,0,0
302,6,12/6/2014,4671,419,1,0,0,0
303,6,12/6/2014,5267,590,1,0,0,0
304,6,12/6/2014,8086,1116,1,0,0,0
305,6,12/6/2014,7871,705,1,0,0,0
307,6,12/6/2014,1956,232,1,0,0,0
308,6,12/6/2014,8768,979,1,0,0,0
309,6,12/6/2014,5306,508,1,0,0,0
310,6,12/6/2014,8838,753,1,0,0,0
311,6,12/6/2014,7009,740,1,0,0,0
312,6,12/6/2014,5320,558,1,0,0,0
313,6,12/6/2014,5148,567,1,0,0,0
314,6,12/6/2014,3991,479,1,0,0,0
315,6,12/6/2014,3490,382,1,0,0,0
316,6,12/6/2014,10298,943,1,0,0,0
318,6,12/6/2014,6671,575,1,0,0,0
319,6,12/6/2014,7716,844,1,0,0,0
320,6,12/6/2014,18607,2496,1,0,0,0
321,6,12/6/2014,7534,717,1,0,0,0
322,6,12/6/2014,2820,349,1,0,0,0
323,6,12/6/2014,8659,736,1,0,0,0
324,6,12/6/2014,2987,392,1,0,0,0
325,6,12/6/2014,5531,543,1,0,0,0
326,6,12/6/2014,6743,522,1,0,0,0
327,6,12/6/2014,8777,979,1,0,0,0
328,6,12/6/2014,3632,402,1,0,0,0
329,6,12/6/2014,5595,516,1,0,0,0
330,6,12/6/2014,4885,524,1,0,0,0
331,6,12/6/2014,5444,662,1,0,0,0
332,6,12/6/2014,2151,268,1,0,0,0
333,6,12/6/2014,10147,1266,1,0,0,0
334,6,12/6/2014,5063,570,1,0,0,0
335,6,12/6/2014,11268,2046,1,0,0,0
336,6,12/6/2014,13824,1958,1,0,0,0
337,6,12/6/2014,6814,488,1,0,0,0
338,6,12/6/2014,6628,614,1,0,0,0
339,6,12/6/2014,5072,673,1,0,0,0
340,6,12/6/2014,6492,670,1,0,0,0
341,6,12/6/2014,5201,715,1,0,0,0
343,6,12/6/2014,6949,671,1,0,0,0
344,6,12/6/2014,7810,1080,1,0,0,0
346,6,12/6/2014,4960,479,1,0,0,0
347,6,12/6/2014,6168,485,1,0,0,0
349,6,12/6/2014,10315,976,1,0,0,0
350,6,12/6/2014,7964,624,1,0,0,0
351,6,12/6/2014,5943,539,1,0,0,0
352,6,12/6/2014,8697,751,1,0,0,0
353,6,12/6/2014,5879,1460,1,0,0,0
354,6,12/6/2014,9742,831,1,0,0,0
355,6,12/6/2014,9599,1096,1,0,0,0
356,6,12/6/2014,7114,530,1,0,0,0
357,6,12/6/2014,7838,979,1,0,0,0
358,6,12/6/2014,10491,1118,1,0,0,0
359,6,12/6/2014,8004,681,1,0,0,0
360,6,12/6/2014,6753,714,1,0,0,0
361,6,12/6/2014,6213,661,1,0,0,0
362,6,12/6/2014,10316,1348,1,0,0,0
363,6,12/6/2014,6583,886,1,0,0,0
364,6,12/6/2014,3620,432,1,0,0,0
366,6,12/6/2014,4330,386,1,0,0,0
367,6,12/6/2014,6030,618,1,0,0,0
368,6,12/6/2014,10187,786,1,0,0,0
369,6,12/6/2014,7903,651,1,0,0,0
370,6,12/6/2014,7160,646,1,0,0,0
371,6,12/6/2014,8046,619,1,0,0,0
372,6,12/6/2014,8634,775,1,0,0,0
373,6,12/6/2014,6383,415,1,0,0,0
374,6,12/6/2014,5235,593,1,0,0,0
375,6,12/6/2014,5258,419,1,0,0,0
376,6,12/6/2014,6511,805,1,0,0,0
377,6,12/6/2014,9527,1174,1,0,0,0
378,6,12/6/2014,10941,1767,1,0,0,0
379,6,12/6/2014,2755,365,1,0,0,0
380,6,12/6/2014,15544,1445,1,0,0,0
381,6,12/6/2014,5649,533,1,0,0,0
382,6,12/6/2014,7589,607,1,0,0,0
383,6,12/6/2014,19992,2470,1,0,0,0
384,6,12/6/2014,7938,806,1,0,0,0
386,6,12/6/2014,6838,601,1,0,0,0
387,6,12/6/2014,9482,1182,1,0,0,0
388,6,12/6/2014,9762,991,1,0,0,0
389,6,12/6/2014,9561,1189,1,0,0,0
390,6,12/6/2014,11711,1069,1,0,0,0
391,6,12/6/2014,3701,396,1,0,0,0
392,6,12/6/2014,5922,577,1,0,0,0
393,6,12/6/2014,6066,602,1,0,0,0
394,6,12/6/2014,10003,806,1,0,0,0
395,6,12/6/2014,3524,479,1,0,0,0
396,6,12/6/2014,8013,700,1,0,0,0
397,6,12/6/2014,6248,849,1,0,0,0
398,6,12/6/2014,5861,673,1,0,0,0
400,6,12/6/2014,7691,1181,1,0,0,0
401,6,12/6/2014,4080,318,1,0,0,0
402,6,12/6/2014,7428,810,1,0,0,0
403,6,12/6/2014,6437,623,1,0,0,0
404,6,12/6/2014,3648,399,1,0,0,0
405,6,12/6/2014,3085,388,1,0,0,0
406,6,12/6/2014,7717,586,1,0,0,0
408,6,12/6/2014,5091,533,1,0,0,0
409,6,12/6/2014,5482,550,1,0,0,0
410,6,12/6/2014,6150,837,1,0,0,0
411,6,12/6/2014,10348,773,1,0,0,0
414,6,12/6/2014,8451,596,1,0,0,0
415,6,12/6/2014,6762,541,1,0,0,0
416,6,12/6/2014,13855,1727,1,0,0,0
417,6,12/6/2014,5320,613,1,0,0,0
418,6,12/6/2014,4134,426,1,0,0,0
419,6,12/6/2014,4283,733,1,0,0,0
421,6,12/6/2014,14835,1487,1,0,0,0
422,6,12/6/2014,5272,506,1,0,0,0
423,6,12/6/2014,8648,1562,1,0,0,0
424,6,12/6/2014,8064,835,1,0,0,0
425,6,12/6/2014,2938,379,1,0,0,0
426,6,12/6/2014,4666,600,1,0,0,0
431,6,12/6/2014,10136,1010,1,0,0,0
432,6,12/6/2014,10112,1421,1,0,0,0
433,6,12/6/2014,5168,566,1,0,0,0
435,6,12/6/2014,2185,265,1,0,0,0
436,6,12/6/2014,4610,491,1,0,0,0
437,6,12/6/2014,11180,1120,1,0,0,0
438,6,12/6/2014,4653,508,1,0,0,0
439,6,12/6/2014,7151,843,1,0,0,0
440,6,12/6/2014,4478,490,1,0,0,0
441,6,12/6/2014,7423,804,1,0,0,0
442,6,12/6/2014,5643,633,1,0,0,0
443,6,12/6/2014,4973,444,1,0,0,0
444,6,12/6/2014,16168,1876,1,0,0,0
445,6,12/6/2014,13752,2158,1,0,0,0
446,6,12/6/2014,3290,447,1,0,0,0
447,6,12/6/2014,5833,688,1,0,0,0
448,6,12/6/2014,6596,544,1,0,0,0
449,6,12/6/2014,11941,1804,1,0,0,0
450,6,12/6/2014,11807,1553,1,0,0,0
451,6,12/6/2014,6229,472,1,0,0,0
452,6,12/6/2014,4449,400,1,0,0,0
453,6,12/6/2014,7047,746,1,0,0,0
454,6,12/6/2014,2874,292,1,0,0,0
455,6,12/6/2014,13514,717,1,0,0,0
456,6,12/6/2014,6799,1031,1,0,0,0
458,6,12/6/2014,9318,874,1,0,0,0
459,6,12/6/2014,10090,1339,1,0,0,0
460,6,12/6/2014,1938,174,1,0,0,0
461,6,12/6/2014,5931,587,1,0,0,0
462,6,12/6/2014,3505,435,1,0,0,0
463,6,12/6/2014,4457,666,1,0,0,0
464,6,12/6/2014,15882,2051,1,0,0,0
465,6,12/6/2014,8198,668,1,0,0,0
466,6,12/6/2014,6557,639,1,0,0,0
467,6,12/6/2014,15682,1879,1,0,0,0
468,6,12/6/2014,10164,1119,1,0,0,0
469,6,12/6/2014,14986,1843,1,0,0,0
470,6,12/6/2014,15536,2099,1,0,0,0
472,6,12/6/2014,5272,681,1,0,0,0
473,6,12/6/2014,3217,422,1,0,0,0
474,6,12/6/2014,5105,523,1,0,0,0
475,6,12/6/2014,6692,1091,1,0,0,0
476,6,12/6/2014,3366,368,1,0,0,0
478,6,12/6/2014,6061,566,1,0,0,0
479,6,12/6/2014,10896,1399,1,0,0,0
480,6,12/6/2014,4238,466,1,0,0,0
481,6,12/6/2014,5978,598,1,0,0,0
482,6,12/6/2014,11687,1203,1,0,0,0
483,6,12/6/2014,2896,338,1,0,0,0
484,6,12/6/2014,10488,968,1,0,0,0
486,6,12/6/2014,3449,437,1,0,0,0
487,6,12/6/2014,8291,825,1,0,0,0
488,6,12/6/2014,4344,419,1,0,0,0
489,6,12/6/2014,4025,402,1,0,0,0
491,6,12/6/2014,8728,628,1,0,0,0
493,6,12/6/2014,8061,854,1,0,0,0
494,6,12/6/2014,6415,925,1,0,0,0
495,6,12/6/2014,4734,405,1,0,0,0
496,6,12/6/2014,8057,843,1,0,0,0
497,6,12/6/2014,9565,1097,1,0,0,0
499,6,12/6/2014,6810,1045,1,0,0,0
502,6,12/6/2014,12652,1858,1,0,0,0
503,6,12/6/2014,6951,464,1,0,0,0
504,6,12/6/2014,6651,954,1,0,0,0
505,6,12/6/2014,4415,555,1,0,0,0
506,6,12/6/2014,5767,657,1,0,0,0
507,6,12/6/2014,8845,712,1,0,0,0
508,6,12/6/2014,7232,748,1,0,0,0
509,6,12/6/2014,4916,440,1,0,0,0
510,6,12/6/2014,6481,657,1,0,0,0
511,6,12/6/2014,6320,976,1,0,0,0
513,6,12/6/2014,19323,2230,1,0,0,0
515,6,12/6/2014,11083,949,1,0,0,0
516,6,12/6/2014,6363,866,1,0,0,0
517,6,12/6/2014,5577,692,1,0,0,0
519,6,12/6/2014,6662,684,1,0,0,0
520,6,12/6/2014,3548,380,1,0,0,0
521,6,12/6/2014,5896,475,1,0,0,0
523,6,12/6/2014,17272,1911,1,0,0,0
524,6,12/6/2014,9059,1008,1,0,0,0
525,6,12/6/2014,11109,916,1,0,0,0
526,6,12/6/2014,9319,1370,1,0,0,0
527,6,12/6/2014,12258,1153,1,0,0,0
528,6,12/6/2014,9017,835,1,0,0,0
529,6,12/6/2014,8023,737,1,0,0,0
530,6,12/6/2014,2873,390,1,0,0,0
531,6,12/6/2014,5062,601,1,0,0,0
532,6,12/6/2014,11087,1214,1,0,0,0
533,6,12/6/2014,10229,802,1,0,0,0
535,6,12/6/2014,6068,696,1,0,0,0
536,6,12/6/2014,7203,691,1,0,0,0
537,6,12/6/2014,4986,581,1,0,0,0
538,6,12/6/2014,3561,505,1,0,0,0
541,6,12/6/2014,7361,916,1,0,0,0
543,6,12/6/2014,1508,164,1,0,0,0
544,6,12/6/2014,11505,1657,1,0,0,0
545,6,12/6/2014,9003,870,1,0,0,0
546,6,12/6/2014,13927,1512,1,0,0,0
548,6,12/6/2014,5225,425,1,0,0,0
549,6,12/6/2014,4841,497,1,0,0,0
550,6,12/6/2014,7888,666,1,0,0,0
551,6,12/6/2014,6710,960,1,0,0,0
552,6,12/6/2014,5563,589,1,0,0,0
553,6,12/6/2014,10321,1021,1,0,0,0
554,6,12/6/2014,5022,490,1,0,0,0
556,6,12/6/2014,6908,795,1,0,0,0
557,6,12/6/2014,4327,754,1,0,0,0
558,6,12/6/2014,3152,422,1,0,0,0
559,6,12/6/2014,2485,330,1,0,0,0
560,6,12/6/2014,15841,2043,1,0,0,0
561,6,12/6/2014,5241,540,1,0,0,0
562,6,12/6/2014,15700,3042,1,0,0,0
563,6,12/6/2014,7091,922,1,0,0,0
564,6,12/6/2014,6215,550,1,0,0,0
565,6,12/6/2014,6598,857,1,0,0,0
566,6,12/6/2014,4882,521,1,0,0,0
567,6,12/6/2014,3368,467,1,0,0,0
568,6,12/6/2014,6785,542,1,0,0,0
569,6,12/6/2014,4028,502,1,0,0,0
570,6,12/6/2014,3653,545,1,0,0,0
572,6,12/6/2014,5891,512,1,0,0,0
574,6,12/6/2014,9705,740,1,0,0,0
576,6,12/6/2014,6971,988,1,0,0,0
577,6,12/6/2014,4378,485,1,0,0,0
578,6,12/6/2014,9129,807,1,0,0,0
579,6,12/6/2014,8459,1045,1,0,0,0
580,6,12/6/2014,16100,2441,1,0,0,0
581,6,12/6/2014,3707,408,1,0,0,0
582,6,12/6/2014,7178,918,1,0,0,0
583,6,12/6/2014,3325,341,1,0,0,0
584,6,12/6/2014,5793,509,1,0,0,0
585,6,12/6/2014,5070,765,1,0,0,0
586,6,12/6/2014,23316,4242,1,0,0,0
588,6,12/6/2014,5385,592,1,0,0,0
589,6,12/6/2014,4344,439,1,0,0,0
590,6,12/6/2014,6271,458,1,0,0,0
591,6,12/6/2014,5772,454,1,0,0,0
592,6,12/6/2014,3254,405,1,0,0,0
593,6,12/6/2014,11173,1397,1,0,0,0
594,6,12/6/2014,2819,327,1,0,0,0
595,6,12/6/2014,16837,1987,1,0,0,0
596,6,12/6/2014,7609,1193,1,0,0,0
597,6,12/6/2014,6535,912,1,0,0,0
599,6,12/6/2014,13044,1088,1,0,0,0
600,6,12/6/2014,7750,713,1,0,0,0
601,6,12/6/2014,5802,500,1,0,0,0
602,6,12/6/2014,5636,529,1,0,0,0
603,6,12/6/2014,6728,962,1,0,0,0
605,6,12/6/2014,7895,572,1,0,0,0
606,6,12/6/2014,5481,573,1,0,0,0
607,6,12/6/2014,2250,270,1,0,0,0
608,6,12/6/2014,6612,603,1,0,0,0
609,6,12/6/2014,3845,363,1,0,0,0
610,6,12/6/2014,3385,431,1,0,0,0
613,6,12/6/2014,8510,1335,1,0,0,0
614,6,12/6/2014,10474,1708,1,0,0,0
615,6,12/6/2014,10751,1360,1,0,0,0
616,6,12/6/2014,7373,727,1,0,0,0
617,6,12/6/2014,4634,465,1,0,0,0
618,6,12/6/2014,8621,611,1,0,0,0
621,6,12/6/2014,5723,813,1,0,0,0
622,6,12/6/2014,3951,344,1,0,0,0
623,6,12/6/2014,5427,657,1,0,0,0
624,6,12/6/2014,5255,491,1,0,0,0
625,6,12/6/2014,5355,576,1,0,0,0
626,6,12/6/2014,8352,759,1,0,0,0
627,6,12/6/2014,7731,759,1,0,0,0
628,6,12/6/2014,4335,547,1,0,0,0
630,6,12/6/2014,4229,486,1,0,0,0
631,6,12/6/2014,5291,617,1,0,0,0
632,6,12/6/2014,8688,1046,1,0,0,0
634,6,12/6/2014,4559,445,1,0,0,0
635,6,12/6/2014,2211,245,1,0,0,0
639,6,12/6/2014,3484,369,1,0,0,0
640,6,12/6/2014,11263,902,1,0,0,0
641,6,12/6/2014,4575,406,1,0,0,0
642,6,12/6/2014,5544,659,1,0,0,0
643,6,12/6/2014,9599,1221,1,0,0,0
645,6,12/6/2014,10616,1380,1,0,0,0
647,6,12/6/2014,5772,667,1,0,0,0
648,6,12/6/2014,6750,639,1,0,0,0
649,6,12/6/2014,1749,190,1,0,0,0
651,6,12/6/2014,8365,1041,1,0,0,0
652,6,12/6/2014,5405,537,1,0,0,0
653,6,12/6/2014,6279,523,1,0,0,0
654,6,12/6/2014,3721,335,1,0,0,0
655,6,12/6/2014,9232,803,1,0,0,0
656,6,12/6/2014,3034,364,1,0,0,0
657,6,12/6/2014,6066,783,1,0,0,0
658,6,12/6/2014,4805,473,1,0,0,0
659,6,12/6/2014,6848,834,1,0,0,0
661,6,12/6/2014,9225,696,1,0,0,0
662,6,12/6/2014,8338,764,1,0,0,0
663,6,12/6/2014,7287,1223,1,0,0,0
664,6,12/6/2014,4855,550,1,0,0,0
665,6,12/6/2014,7321,1175,1,0,0,0
666,6,12/6/2014,10312,903,1,0,0,0
667,6,12/6/2014,8840,801,1,0,0,0
668,6,12/6/2014,8663,1170,1,0,0,0
672,6,12/6/2014,10630,1734,1,0,0,0
673,6,12/6/2014,8173,679,1,0,0,0
674,6,12/6/2014,6895,808,1,0,0,0
675,6,12/6/2014,2462,271,1,0,0,0
676,6,12/6/2014,6304,1434,1,0,0,0
678,6,12/6/2014,6737,783,1,0,0,0
679,6,12/6/2014,9490,973,1,0,0,0
680,6,12/6/2014,9184,1278,1,0,0,0
681,6,12/6/2014,3605,410,1,0,0,0
682,6,12/6/2014,9275,1658,1,0,0,0
683,6,12/6/2014,6724,662,1,0,0,0
685,6,12/6/2014,3121,319,1,0,0,0
686,6,12/6/2014,2865,329,1,0,0,0
687,6,12/6/2014,9235,802,1,0,0,0
688,6,12/6/2014,1630,176,1,0,0,0
689,6,12/6/2014,6676,716,1,0,0,0
690,6,12/6/2014,6073,855,1,0,0,0
691,6,12/6/2014,8542,644,1,0,0,0
692,6,12/6/2014,4752,581,1,0,0,0
693,6,12/6/2014,4795,386,1,0,0,0
695,6,12/6/2014,3388,314,1,0,0,0
696,6,12/6/2014,8836,1104,1,0,0,0
697,6,12/6/2014,11166,1072,1,0,0,0
698,6,12/6/2014,15388,1869,1,0,0,0
699,6,12/6/2014,8982,1095,1,0,0,0
700,6,12/6/2014,3095,362,1,0,0,0
703,6,12/6/2014,2694,281,1,0,0,0
704,6,12/6/2014,10282,1007,1,0,0,0
705,6,12/6/2014,6341,736,1,0,0,0
707,6,12/6/2014,5866,626,1,0,0,0
708,6,12/6/2014,4941,554,1,0,0,0
709,6,12/6/2014,5345,634,1,0,0,0
713,6,12/6/2014,10595,1369,1,0,0,0
714,6,12/6/2014,6121,426,1,0,0,0
715,6,12/6/2014,3358,302,1,0,0,0
717,6,12/6/2014,5463,564,1,0,0,0
718,6,12/6/2014,7239,703,1,0,0,0
720,6,12/6/2014,7002,728,1,0,0,0
721,6,12/6/2014,9515,898,1,0,0,0
722,6,12/6/2014,13134,2166,1,0,0,0
723,6,12/6/2014,9259,709,1,0,0,0
724,6,12/6/2014,7015,710,1,0,0,0
725,6,12/6/2014,5995,592,1,0,0,0
726,6,12/6/2014,7974,673,1,0,0,0
727,6,12/6/2014,4029,358,1,0,0,0
728,6,12/6/2014,5889,487,1,0,0,0
729,6,12/6/2014,10395,1015,1,0,0,0
730,6,12/6/2014,8744,975,1,0,0,0
731,6,12/6/2014,8284,957,1,0,0,0
732,6,12/6/2014,3825,431,1,0,0,0
733,6,12/6/2014,17165,3942,1,0,0,0
734,6,12/6/2014,4997,421,1,0,0,0
735,6,12/6/2014,4426,459,1,0,0,0
737,6,12/6/2014,5730,769,1,0,0,0
738,6,12/6/2014,9694,786,1,0,0,0
740,6,12/6/2014,7534,576,1,0,0,0
741,6,12/6/2014,7744,961,1,0,0,0
742,6,12/6/2014,7991,920,1,0,0,0
743,6,12/6/2014,2070,243,1,0,0,0
745,6,12/6/2014,4162,352,1,0,0,0
746,6,12/6/2014,7857,634,1,0,0,0
747,6,12/6/2014,6822,601,1,0,0,0
748,6,12/6/2014,6241,515,1,0,0,0
749,6,12/6/2014,3507,402,1,0,0,0
751,6,12/6/2014,4955,657,1,0,0,0
752,6,12/6/2014,3700,301,1,0,0,0
753,6,12/6/2014,7744,709,1,0,0,0
754,6,12/6/2014,8135,802,1,0,0,0
755,6,12/6/2014,10197,850,1,0,0,0
756,6,12/6/2014,23341,3772,1,0,0,0
757,6,12/6/2014,6642,580,1,0,0,0
758,6,12/6/2014,4048,533,1,0,0,0
759,6,12/6/2014,5587,630,1,0,0,0
760,6,12/6/2014,8899,1324,1,0,0,0
761,6,12/6/2014,7690,870,1,0,0,0
762,6,12/6/2014,4363,475,1,0,0,0
763,6,12/6/2014,6907,618,1,0,0,0
764,6,12/6/2014,3067,305,1,0,0,0
765,6,12/6/2014,7356,578,1,0,0,0
767,6,12/6/2014,4499,447,1,0,0,0
768,6,12/6/2014,13481,1325,1,0,0,0
769,6,12/6/2014,15028,4175,1,0,0,0
770,6,12/6/2014,6505,835,1,0,0,0
772,6,12/6/2014,3934,528,1,0,0,0
773,6,12/6/2014,5398,703,1,0,0,0
774,6,12/6/2014,5402,652,1,0,0,0
776,6,12/6/2014,4681,512,1,0,0,0
777,6,12/6/2014,4954,419,1,0,0,0
779,6,12/6/2014,4484,438,1,0,0,0
780,6,12/6/2014,4152,528,1,0,0,0
781,6,12/6/2014,3921,582,1,0,0,0
782,6,12/6/2014,7050,607,1,0,0,0
783,6,12/6/2014,6062,568,1,0,0,0
784,6,12/6/2014,5190,610,1,0,0,0
785,6,12/6/2014,7624,657,1,0,0,0
786,6,12/6/2014,1685,259,1,0,0,0
787,6,12/6/2014,9261,1065,1,0,0,0
788,6,12/6/2014,17754,1502,1,0,0,0
789,6,12/6/2014,3483,428,1,0,0,0
790,6,12/6/2014,9316,842,1,0,0,0
791,6,12/6/2014,7194,775,1,0,0,0
792,6,12/6/2014,5454,516,1,0,0,0
793,6,12/6/2014,5100,499,1,0,0,0
794,6,12/6/2014,3149,496,1,0,0,0
795,6,12/6/2014,4445,519,1,0,0,0
796,6,12/6/2014,5933,512,1,0,0,0
798,6,12/6/2014,4331,469,1,0,0,0
799,6,12/6/2014,10561,967,1,0,0,0
800,6,12/6/2014,5020,473,1,0,0,0
801,6,12/6/2014,3843,411,1,0,0,0
802,6,12/6/2014,7392,587,1,0,0,0
803,6,12/6/2014,5955,508,1,0,0,0
807,6,12/6/2014,10249,1048,1,0,0,0
808,6,12/6/2014,5977,476,1,0,0,0
809,6,12/6/2014,8174,706,1,0,0,0
810,6,12/6/2014,6066,501,1,0,0,0
811,6,12/6/2014,6963,1171,1,0,0,0
812,6,12/6/2014,3678,410,1,0,0,0
813,6,12/6/2014,5149,576,1,0,0,0
814,6,12/6/2014,6890,551,1,0,0,0
